,game_id,player_id,position ,player,team,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_sacked,pass_sacked_yds,pass_long,pass_rating,rush_att,rush_yds,rush_td,rush_long,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,designed_rush_att,comb_pass_rush_play,comb_pass_play,comb_rush_play,Team_abbrev,Opponent_abbrev,two_point_conv,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,Total_SDP,Off_SDP,pass_target_yds,pass_poor_throws,pass_blitzed,pass_hurried,rush_yds_before_contact,rush_yac,rush_broken_tackles,rec_air_yds,rec_yac,rec_drops,offense,off_pct,vis_team,home_team,vis_score,home_score,OT,Roof,Surface,Temperature,Humidity,Wind_Speed,Vegas_Line,Vegas_Favorite,Over_Under,game_date,winning_team,winning_score,losing_score
17458,202112050atl,HessPa00,TE,Parker Hesse,ATL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,TAM,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,12,17,TAM,ATL,30,17,False,retractable roof (closed),fieldturf,72,45,0,-10.5,TAM,50.5,12/5/2021,TAM,30,17
17477,202112050chi,DaniDa02,TE,Darrell Daniels,ARI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,CHI,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,9,17,ARI,CHI,33,22,False,outdoors,grass ,34,80,8,-7.5,ARI,42.0,12/5/2021,ARI,33,22
17480,202112050chi,AdamRo01,WR,Rodney Adams,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHI,ARI,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,15.0,0,1,10,13,ARI,CHI,33,22,False,outdoors,grass ,34,80,8,-7.5,ARI,42.0,12/5/2021,ARI,33,22
17499,202112050cin,AlleKe00,WR,Keenan Allen,LAC,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8,5,34,2,10,0,0,0,0,0,0,LAC,CIN,1,0,0,0,0,0,22.4,22.4,19.9,19.9,19.9,19.9,0,0,0,0,0,0,0,79.2,0,0,53,83,LAC,CIN,41,22,False,outdoors,fieldturf ,48,51,11,-3.0,CIN,49.5,12/5/2021,LAC,41,22
17503,202112050cin,HiggTe00,WR,Tee Higgins,CIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,14,9,138,1,29,0,0,0,0,0,0,CIN,LAC,0,0,0,0,0,1,31.8,31.8,24.3,24.3,26.3,26.3,0,0,0,0,0,0,0,183.4,33,1,60,79,LAC,CIN,41,22,False,outdoors,fieldturf ,48,51,11,-3.0,CIN,49.5,12/5/2021,LAC,41,22
17516,202112050det,HamxC.00,FB,C.J. Ham,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,19,0,19,0,0,0,0,0,0,MIN,DET,0,0,0,0,0,0,2.9,2.9,2.4,2.4,2.4,2.4,0,0,0,0,0,0,0,14.0,5,0,25,33,MIN,DET,27,29,False,dome,fieldturf ,72,45,0,-7.0,MIN,46.5,12/5/2021,DET,29,27
17527,202112050det,HodgKh00,WR,KhaDarel Hodge,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,9,0,9,0,0,0,0,0,0,DET,MIN,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,9.0,0,0,7,10,MIN,DET,27,29,False,dome,fieldturf ,72,45,0,-7.0,MIN,46.5,12/5/2021,DET,29,27
17542,202112050htx,EhliSa00,QB,Sam Ehlinger,IND,0,0,0,0,0,0,0,0,0.0,1,-1,0,-1,0,0,0,0,0,0,0,1,1,0,1,IND,HOU,0,0,0,0,0,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,0,0,-1,0,0,0.0,0,0,10,14,IND,HOU,31,0,False,retractable roof (closed),astroturf,72,45,0,-10.0,IND,44.5,12/5/2021,IND,31,0
17553,202112050htx,CollNi00,WR,Nico Collins,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,HOU,IND,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,7.0,0,0,32,62,IND,HOU,31,0,False,retractable roof (closed),astroturf,72,45,0,-10.0,IND,44.5,12/5/2021,IND,31,0
17569,202112050kan,HintKe00,WR,Kendall Hinton,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,7,0,7,0,0,0,0,0,0,DEN,KAN,0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,0,0,0,0,0,0,0,5.0,2,0,14,18,DEN,KAN,9,22,False,outdoors,grass ,58,55,22,-9.5,KAN,47.0,12/5/2021,KAN,22,9
17579,202112050kan,KempMa00,WR,Marcus Kemp,KAN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,KAN,DEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,4,7,DEN,KAN,9,22,False,outdoors,grass ,58,55,22,-9.5,KAN,47.0,12/5/2021,KAN,22,9
17603,202112050mia,PennEl00,RB,Elijhaa Penny,NYG,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG,MIA,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,4,6,NYG,MIA,9,20,False,outdoors,grass ,80,62,11,-6.5,MIA,39.5,12/5/2021,MIA,20,9
17605,202112050mia,LairPa00,RB,Patrick Laird,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIA,NYG,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,3,NYG,MIA,9,20,False,outdoors,grass ,80,62,11,-6.5,MIA,39.5,12/5/2021,MIA,20,9
17627,202112050nyj,BrowDa04,TE,Daniel Brown,NYJ,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYJ,PHI,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,3,PHI,NYJ,33,18,False,outdoors,fieldturf ,45,33,0,-5.0,PHI,43.5,12/5/2021,PHI,33,18
17630,202112050nyj,GoedDa00,TE,Dallas Goedert,PHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,6,105,2,36,0,0,0,0,0,0,PHI,NYJ,0,0,0,0,0,1,31.5,31.5,25.5,25.5,27.5,27.5,0,0,0,0,0,0,0,45.0,60,0,68,96,PHI,NYJ,33,18,False,outdoors,fieldturf ,45,33,0,-5.0,PHI,43.5,12/5/2021,PHI,33,18
17652,202112050pit,BrowMa04,WR,Marquise Brown,BAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7,5,55,0,22,0,0,0,0,0,0,BAL,PIT,0,0,0,0,0,0,10.5,10.5,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,67.2,14,0,64,86,BAL,PIT,19,20,False,outdoors,grass ,50,44,7,-4.5,BAL,44.0,12/5/2021,PIT,20,19
17656,202112050pit,HarrNa00,RB,Najee Harris,PIT,0,0,0,0,0,0,0,0,0.0,21,71,0,13,5,5,36,0,18,0,0,21,21,0,21,PIT,BAL,0,0,0,0,0,0,15.7,15.7,13.2,13.2,13.2,13.2,0,0,0,0,23,48,2,-7.0,43,0,58,97,BAL,PIT,19,20,False,outdoors,grass ,50,44,7,-4.5,BAL,44.0,12/5/2021,PIT,20,19
17676,202112050rai,SamuCu00,WR,Curtis Samuel,WAS,0,0,0,0,0,0,0,0,0.0,2,-1,0,3,1,1,-1,0,-1,0,0,2,2,0,2,WAS,LVR,0,0,0,0,0,0,0.8,0.8,0.3,0.3,0.3,0.3,0,0,0,0,-2,1,0,-5.0,4,0,20,30,WAS,LVR,17,15,False,dome,grass,72,45,0,-1.5,LVR,48.0,12/5/2021,WAS,17,15
17680,202112050rai,BarbPe01,RB,Peyton Barber,LVR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,LVR,WAS,0,0,0,0,0,0,1.2,1.2,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,-2.0,4,0,5,8,WAS,LVR,17,15,False,dome,grass,72,45,0,-1.5,LVR,48.0,12/5/2021,WAS,17,15
17700,202112050ram,AustTa00,WR,Tavon Austin,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,1,9,0,9,0,0,0,0,0,0,JAX,LAR,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,3.0,12,0,16,27,JAX,LAR,7,37,False,dome,matrixturf,72,45,0,-13.0,LAR,48.0,12/5/2021,LAR,37,7
17702,202112050ram,SargMe00,RB,Mekhi Sargent,LAR,0,0,0,0,0,0,0,0,0.0,2,5,0,3,0,0,0,0,0,0,0,2,2,0,2,LAR,JAX,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,3,2,0,0.0,0,0,2,3,JAX,LAR,7,37,False,dome,matrixturf,72,45,0,-13.0,LAR,48.0,12/5/2021,LAR,37,7
17725,202112050sea,HastJa02,RB,Jamycal Hasty,SFO,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SFO,SEA,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,2,SFO,SEA,23,30,False,outdoors,fieldturf ,41,76,4,-3.5,SFO,45.5,12/5/2021,SEA,30,23
17727,202112050sea,DallDe00,RB,DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,SFO,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,3,SFO,SEA,23,30,False,outdoors,fieldturf ,41,76,4,-3.5,SFO,45.5,12/5/2021,SEA,30,23
17749,202112060buf,SlatMa00,WR,Matthew Slater,NWE,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NWE,BUF,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,4,NWE,BUF,14,10,False,outdoors,a_turf,36,59,19,-4.0,BUF,44.0,12/6/2021,NWE,14,10
17750,202112060buf,SweeTo00,TE,Tommy Sweeney,BUF,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,NWE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,13,22,NWE,BUF,14,10,False,outdoors,a_turf,36,59,19,-4.0,BUF,44.0,12/6/2021,NWE,14,10
17771,202112090min,GentZa00,TE,Zach Gentry,PIT,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,MIN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,26,35,PIT,MIN,28,36,False,dome,sportturf,72,45,0,-3.0,MIN,44.0,12/9/2021,MIN,36,28
17773,202112090min,ChisDa00,WR,Dan Chisena,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,PIT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,3,PIT,MIN,28,36,False,dome,sportturf,72,45,0,-3.0,MIN,44.0,12/9/2021,MIN,36,28
17794,202112120car,BlakCh00,WR,Christian Blake,ATL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CAR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,3,ATL,CAR,29,21,False,outdoors,grass ,48,37,9,-2.5,CAR,41.0,12/12/2021,ATL,29,21
17796,202112120car,RiccGi00,FB,Giovanni Ricci,CAR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,ATL,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,3,5,ATL,CAR,29,21,False,outdoors,grass ,48,37,9,-2.5,CAR,41.0,12/12/2021,ATL,29,21
17813,202112120cin,BenjTr00,WR,Travis Benjamin,SFO,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SFO,CIN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52.0,0,0,2,3,SFO,CIN,26,23,True,outdoors,fieldturf ,48,40,9,-1.5,SFO,49.0,12/12/2021,SFO,26,23
17818,202112120cin,ChasJa00,WR,Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,0.0,1,6,0,6,8,5,77,2,32,0,0,1,1,0,1,CIN,SFO,0,0,0,0,0,0,25.3,25.3,22.8,22.8,22.8,22.8,0,0,0,0,0,6,1,118.4,16,2,65,97,SFO,CIN,26,23,True,outdoors,fieldturf ,48,40,9,-1.5,SFO,49.0,12/12/2021,SFO,26,23
17840,202112120cle,WatkSa00,WR,Sammy Watkins,BAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BAL,CLE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44.0,0,0,23,31,BAL,CLE,22,24,False,outdoors,grass ,46,42,14,-3.0,CLE,42.5,12/12/2021,CLE,24,22
17842,202112120cle,ChubNi00,RB,Nick Chubb,CLE,0,0,0,0,0,0,0,0,0.0,17,59,0,15,4,3,6,0,4,0,0,17,17,0,17,CLE,BAL,0,0,0,0,0,0,9.5,9.5,8.0,8.0,8.0,8.0,0,0,0,0,38,21,1,-3.2,11,0,43,66,BAL,CLE,22,24,False,outdoors,grass ,46,42,14,-3.0,CLE,42.5,12/12/2021,CLE,24,22
17864,202112120den,JeffJe00,RB,Jermar Jefferson,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,DEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,3,5,DET,DEN,10,38,False,outdoors,grass ,63,12,8,-11.0,DEN,42.0,12/12/2021,DEN,38,10
17868,202112120den,CrocDa01,RB,Damarea Crockett,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,DET,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,1,DET,DEN,10,38,False,outdoors,grass ,63,12,8,-11.0,DEN,42.0,12/12/2021,DEN,38,10
17886,202112120gnb,HerbKh00,RB,Khalil Herbert,CHI,0,0,0,0,0,0,0,0,0.0,1,3,0,3,0,0,0,0,0,0,0,1,1,0,1,CHI,GNB,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,2,1,0,0.0,0,0,5,8,CHI,GNB,30,45,False,outdoors,grass ,36,59,8,-11.5,GNB,43.0,12/12/2021,GNB,45,30
17895,202112120gnb,ValdMa00,WR,Marquez Valdes-Scantling,GNB,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,3,20,0,8,0,0,0,0,0,0,GNB,CHI,0,0,0,0,0,0,5.0,5.0,3.5,3.5,3.5,3.5,0,0,0,0,0,0,0,36.0,11,0,43,66,CHI,GNB,30,45,False,outdoors,grass ,36,59,8,-11.5,GNB,43.0,12/12/2021,GNB,45,30
17915,202112120htx,HartPe01,WR,Penny Hart,SEA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,16,0,16,0,0,0,0,0,0,SEA,HOU,0,0,0,0,0,0,2.6,2.6,2.1,2.1,2.1,2.1,0,0,0,0,0,0,0,7.0,9,0,9,15,SEA,HOU,33,13,False,retractable roof (open),astroturf,72,45,0,-9.0,SEA,40.5,12/12/2021,SEA,33,13
17920,202112120htx,AuclAn00,TE,Antony Auclair,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,HOU,SEA,0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,0.0,6,0,22,27,SEA,HOU,33,13,False,retractable roof (open),astroturf,72,45,0,-9.0,SEA,40.5,12/12/2021,SEA,33,13
17938,202112120kan,MoreFo00,TE,Foster Moreau,LVR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,3,13,0,7,0,0,0,0,0,0,LVR,KAN,0,0,0,0,0,0,4.3,4.3,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,33.0,11,2,62,98,LVR,KAN,9,48,False,outdoors,grass ,47,34,19,-10.0,KAN,48.0,12/12/2021,KAN,48,9
17948,202112120kan,GordJo02,WR,Josh Gordon,KAN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,2,9,1,8,0,0,0,0,0,0,KAN,LVR,0,0,0,0,0,0,8.9,8.9,7.9,7.9,7.9,7.9,0,0,0,0,0,0,0,12.0,3,0,24,36,LVR,KAN,9,48,False,outdoors,grass ,47,34,19,-10.0,KAN,48.0,12/12/2021,KAN,48,9
17965,202112120nyj,SmitVy00,WR,Vyncint Smith,NYJ,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NYJ,NOR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,18.0,0,0,11,17,NOR,NYJ,30,9,False,outdoors,fieldturf ,46,30,13,-5.5,NOR,43.0,12/12/2021,NOR,30,9
17972,202112120nyj,KamaAl00,RB,Alvin Kamara,NOR,0,0,0,0,0,0,0,0,0.0,27,120,1,16,5,4,25,0,13,0,0,27,27,0,27,NOR,NYJ,0,0,0,0,1,0,27.5,27.5,22.5,22.5,24.5,24.5,0,0,0,0,96,24,3,28.0,13,0,52,74,NOR,NYJ,30,9,False,outdoors,fieldturf ,46,30,13,-5.5,NOR,43.0,12/12/2021,NOR,30,9
17997,202112120oti,ManhCh00,TE,Chris Manhertz,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAX,TEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,6,11,JAX,TEN,0,20,False,outdoors,grass ,45,58,0,-8.5,TEN,43.5,12/12/2021,TEN,20,0
17998,202112120oti,CartTo01,TE,Tory Carter,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,JAX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,11,15,JAX,TEN,0,20,False,outdoors,grass ,45,58,0,-8.5,TEN,43.5,12/12/2021,TEN,20,0
18020,202112120sdg,MyarCh00,TE,Chris Myarick,NYG,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NYG,LAC,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,1,7,10,NYG,LAC,21,37,False,dome,matrixturf,72,45,0,-9.0,LAC,43.0,12/12/2021,LAC,37,21
18026,202112120sdg,ParhDo00,TE,Donald Parham,LAC,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,13,0,15,0,0,0,0,0,0,LAC,NYG,0,0,0,0,0,0,3.3,3.3,2.3,2.3,2.3,2.3,0,0,0,0,0,0,0,9.0,4,0,29,41,NYG,LAC,21,37,False,dome,matrixturf,72,45,0,-9.0,LAC,43.0,12/12/2021,LAC,37,21
18046,202112120tam,SingDe00,RB,Devin Singletary,BUF,0,0,0,0,0,0,0,0,0.0,4,52,0,29,7,6,37,0,11,0,0,4,4,0,4,BUF,TAM,0,0,0,0,0,0,14.9,14.9,11.9,11.9,11.9,11.9,0,0,0,0,28,24,0,-4.9,42,0,64,82,BUF,TAM,27,33,True,outdoors,grass ,82,66,4,-3.5,TAM,54.5,12/12/2021,TAM,33,27
18049,202112120tam,BratCa00,TE,Cameron Brate,TAM,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,2,11,0,6,0,0,0,0,0,0,TAM,BUF,0,0,0,0,0,0,3.1,3.1,2.1,2.1,2.1,2.1,0,0,0,0,0,0,0,20.0,0,0,21,25,BUF,TAM,27,33,True,outdoors,grass ,82,66,4,-3.5,TAM,54.5,12/12/2021,TAM,33,27
18069,202112120was,SimsCa00,WR,Cam Sims,WAS,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,3,69,1,43,0,0,0,0,0,0,WAS,DAL,0,0,0,0,0,0,15.9,15.9,14.4,14.4,14.4,14.4,0,0,0,0,0,0,0,86.0,3,0,40,59,DAL,WAS,27,20,False,outdoors,grass ,48,32,17,-4.5,DAL,48.0,12/12/2021,DAL,27,20
18075,202112120was,WilsCe01,WR,Cedrick Wilson Jr.,DAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,18,0,13,0,0,0,0,0,0,DAL,WAS,0,0,0,0,0,0,3.8,3.8,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,9.0,9,0,9,11,DAL,WAS,27,20,False,outdoors,grass ,48,32,17,-4.5,DAL,48.0,12/12/2021,DAL,27,20
18087,202112130crd,SkowBe00,WR,Ben Skowronek,LAR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LAR,ARI,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,14.0,0,1,14,24,LAR,ARI,30,23,False,retractable roof (open),grass ,72,45,0,-2.5,ARI,51.5,12/13/2021,LAR,30,23
18095,202112130crd,BenjEn00,RB,Eno Benjamin,ARI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,LAR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,3,4,LAR,ARI,30,23,False,retractable roof (open),grass ,72,45,0,-2.5,ARI,51.5,12/13/2021,LAR,30,23
18119,202112160sdg,ParhDo00,TE,Donald Parham,LAC,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LAC,KAN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5.0,0,1,2,3,KAN,LAC,34,28,True,dome,matrixturf,72,45,0,-3.0,KAN,52.5,12/16/2021,KAN,34,28
18121,202112160sdg,HillTy00,WR,Tyreek Hill,KAN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13,12,148,1,40,0,0,0,0,0,0,KAN,LAC,0,0,0,0,0,1,35.8,35.8,26.8,26.8,28.8,28.8,0,0,0,0,0,0,0,94.9,47,0,60,83,KAN,LAC,34,28,True,dome,matrixturf,72,45,0,-3.0,KAN,52.5,12/16/2021,KAN,34,28
18142,202112180clt,OlszGu00,WR,Gunner Olszewski,NWE,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NWE,IND,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,12.0,0,0,3,4,NWE,IND,17,27,False,retractable roof (closed),fieldturf ,72,45,0,-2.5,IND,45.5,12/18/2021,IND,27,17
18143,202112180clt,PatmDe00,WR,Dezmon Patmon,IND,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND,NWE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,2,NWE,IND,17,27,False,retractable roof (closed),fieldturf ,72,45,0,-2.5,IND,45.5,12/18/2021,IND,27,17
18163,202112190buf,StevMa00,WR,Marquez Stevenson,BUF,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,CAR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,3,CAR,BUF,14,31,False,outdoors,a_turf,30,69,8,-14.5,BUF,43.0,12/19/2021,BUF,31,14
18166,202112190buf,ZylsBr00,WR,Brandon Zylstra,CAR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,2,17,0,9,0,0,0,0,0,0,CAR,BUF,0,0,0,0,0,0,3.7,3.7,2.7,2.7,2.7,2.7,0,0,0,0,0,0,0,33.2,0,0,54,71,CAR,BUF,14,31,False,outdoors,a_turf,30,69,8,-14.5,BUF,43.0,12/19/2021,BUF,31,14
18189,202112190den,ThomMi04,WR,Mike Thomas,CIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,DEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,5,9,CIN,DEN,15,10,False,outdoors,grass ,61,9,19,-3.0,DEN,44.0,12/19/2021,CIN,15,10
18191,202112190den,BeckAn01,TE,Andrew Beck,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,CIN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,3,CIN,DEN,15,10,False,outdoors,grass ,61,9,19,-3.0,DEN,44.0,12/19/2021,CIN,15,10
18213,202112190det,KennTo01,WR,Tom Kennedy,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,ARI,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,15,23,ARI,DET,12,30,False,dome,fieldturf ,72,45,0,-13.0,ARI,48.0,12/19/2021,DET,30,12
18215,202112190det,DaniDa02,TE,Darrell Daniels,ARI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,DET,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,3,4,ARI,DET,12,30,False,dome,fieldturf ,72,45,0,-13.0,ARI,48.0,12/19/2021,DET,30,12
18236,202112190jax,CookBr00,WR,Brandin Cooks,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,10,7,102,2,43,0,0,0,0,0,0,HOU,JAX,0,0,0,0,0,1,32.2,32.2,25.7,25.7,27.7,27.7,0,0,0,0,0,0,0,91.0,75,1,49,83,HOU,JAX,30,16,False,outdoors,grass ,80,71,12,-6.0,JAX,40.0,12/19/2021,HOU,30,16
